age,gender,height_m,weight_kg,seatbelt,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
17,male,1.83,87.09,always,no,not drive,not drive,no,no,yes,yes,0,0
17,male,1.93,71.67,always,no,0 times,0 days,no,no,no,no,0,3
17,male,1.73,63.5,always,no,0 times,3 to 5 days,no,no,yes,yes,0,4
17,female,1.68,61.24,most of the time,no,0 times,1 or 2 days,no,no,no,yes,25,0
17,female,1.63,51.26,most of the time,no,0 times,0 days,no,no,no,yes,0,1
17,female,1.68,65.77,always,no,0 times,0 days,no,no,yes,yes,0,0
17,female,1.63,90.72,most of the time,no,0 times,all 30 days,yes,no,no,no,0,8
17,female,1.73,86.18,always,no,0 times,all 30 days,no,no,no,yes,0,3
15,female,1.73,78.93,most of the time,no,not drive,not drive,no,no,yes,yes,0,6
16,female,1.65,61.69,always,no,0 times,0 days,no,no,yes,no,0,3
16,female,1.63,50.8,always,no,0 times,0 days,no,no,yes,no,0,0
15,female,1.75,56.7,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.57,63.5,always,yes,not drive,not drive,no,no,no,no,0,0
16,female,1.57,76.66,rarely,no,not drive,not drive,no,no,yes,yes,8,0
16,female,1.57,77.11,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,74.84,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,92.99,always,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.75,94.8,always,no,not drive,not drive,no,yes,no,no,0,0
16,male,1.73,74.84,always,yes,0 times,0 days,no,no,yes,yes,0,0
15,male,1.65,54.43,always,no,not drive,not drive,yes,no,no,no,0,0
16,male,1.78,58.97,always,no,not drive,not drive,yes,no,no,no,9,10
16,male,1.73,59.88,most of the time,no,0 times,0 days,yes,no,no,yes,30,30
14,female,1.63,45.36,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.55,49.9,sometimes,no,not drive,not drive,yes,no,no,no,0,3
15,female,1.7,97.07,always,no,not drive,not drive,no,no,yes,yes,0,2
14,female,1.68,48.54,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,47.63,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.83,79.38,most of the time,no,not drive,not drive,no,yes,no,yes,0,0
15,male,1.68,57.61,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,69.4,always,no,not drive,not drive,no,no,yes,yes,30,9
15,male,1.75,65.77,most of the time,no,not drive,not drive,no,no,yes,no,0,0
16,male,1.68,55.79,always,yes,0 times,0 days,no,yes,no,yes,0,0
15,male,1.7,58.97,most of the time,yes,0 times,0 days,yes,no,no,no,0,1
15,male,1.57,44,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,77.11,always,yes,not drive,not drive,no,no,no,yes,0,2
15,male,1.75,86.18,most of the time,no,not drive,not drive,yes,no,no,no,0,0
16,male,1.75,136.08,never,no,not drive,not drive,no,yes,yes,yes,0,0
15,male,1.78,58.97,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,70.31,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.65,86.18,sometimes,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,53.07,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,39.92,sometimes,yes,not drive,not drive,yes,yes,yes,yes,5,11
15,female,1.5,61.24,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,54.43,always,yes,not drive,not drive,no,no,yes,no,0,0
16,female,1.6,63.5,sometimes,yes,not drive,not drive,no,no,yes,no,0,0
15,female,1.68,56.7,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.6,51.26,most of the time,yes,not drive,not drive,no,no,no,yes,0,7
16,female,1.9,49.9,always,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.68,64.41,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.7,63.5,always,no,not drive,not drive,no,no,yes,no,0,2
15,male,1.8,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,68.04,rarely,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,48.54,always,yes,not drive,not drive,no,no,yes,no,0,0
15,male,1.73,62.14,always,no,0 times,0 days,no,no,yes,no,0,0
14,female,1.63,47.63,most of the time,yes,not drive,not drive,no,no,yes,no,0,1
14,female,1.52,52.16,most of the time,yes,not drive,not drive,no,no,no,no,3,1
14,female,1.55,53.52,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.65,65.77,always,no,0 times,0 days,no,no,no,yes,0,0
14,male,1.73,54.43,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,male,1.78,60.78,most of the time,no,0 times,0 days,no,no,yes,yes,0,0
14,male,1.6,59.42,rarely,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.63,49.44,always,yes,0 times,0 days,no,no,no,no,0,0
14,male,1.75,49.9,always,no,not drive,not drive,no,yes,yes,yes,0,0
14,male,1.7,62.14,always,no,0 times,0 days,no,no,no,no,0,9
14,male,1.5,44,most of the time,no,0 times,0 days,no,no,yes,no,30,30
16,male,1.68,40.82,sometimes,no,not drive,not drive,no,yes,yes,yes,0,0
15,male,1.73,54.43,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,68.49,rarely,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.6,74.84,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,51.71,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
16,female,1.65,49.9,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
17,female,1.6,52.16,always,yes,0 times,0 days,no,no,no,no,0,0
16,female,1.63,57.61,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.6,52.16,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.52,56.7,most of the time,yes,not drive,not drive,no,no,no,yes,0,1
17,male,1.6,53.52,always,yes,not drive,not drive,no,no,no,no,0,0
17,male,1.7,61.24,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.78,71.22,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,61.69,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.88,79.38,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.8,70.31,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.85,70.31,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.85,95.26,always,no,0 times,10 to 19 days,no,no,no,no,0,5
17,male,1.68,78.47,always,yes,1 time,all 30 days,no,no,no,no,0,2
16,male,1.78,58.97,always,no,0 times,0 days,no,no,no,no,16,3
17,male,1.7,68.04,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,77.11,always,yes,0 times,0 days,no,no,no,no,0,0
17,female,1.55,48.54,always,no,not drive,not drive,no,no,no,yes,0,6
17,female,1.5,62.14,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.68,61.24,most of the time,no,0 times,1 or 2 days,no,no,yes,yes,13,7
17,female,1.63,64.41,always,no,0 times,10 to 19 days,no,no,no,no,30,1
17,female,1.57,48.54,always,no,0 times,0 days,no,no,no,no,1,0
16,female,1.55,70.31,always,no,not drive,not drive,no,no,yes,yes,0,2
16,female,1.75,76.66,sometimes,no,0 times,0 days,no,no,yes,no,0,0
14,female,1.5,58.97,rarely,no,0 times,0 days,no,no,no,no,0,0
15,female,1.47,43.09,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.7,61.24,always,yes,0 times,0 days,no,no,no,yes,0,3
15,female,1.63,46.72,most of the time,yes,not drive,not drive,no,yes,yes,yes,2,1
16,female,1.6,78.93,most of the time,no,0 times,0 days,no,no,no,yes,1,6
15,female,1.6,57.61,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,63.5,always,no,0 times,6 to 9 days,no,no,yes,yes,0,7
16,female,1.55,44,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.7,76.2,always,yes,not drive,not drive,no,yes,no,yes,4,2
15,male,1.63,58.97,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,male,1.88,72.58,sometimes,no,not drive,not drive,no,no,no,yes,0,0
16,male,1.75,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,88.91,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,66.68,rarely,no,not drive,not drive,no,yes,yes,yes,0,0
16,male,1.78,97.52,sometimes,no,0 times,all 30 days,no,no,yes,no,0,2
16,male,1.8,62.6,most of the time,yes,0 times,0 days,no,no,yes,yes,0,0
17,male,1.83,53.98,always,no,0 times,0 days,no,no,yes,yes,0,0
17,male,1.85,58.97,most of the time,no,0 times,0 days,no,no,yes,yes,0,0
16,male,1.7,61.24,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,64.41,rarely,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,71.22,rarely,no,0 times,6 to 9 days,no,no,no,no,0,0
17,male,1.73,72.58,most of the time,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.8,90.72,sometimes,no,not drive,not drive,no,no,no,yes,17,2
16,male,1.75,81.65,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,72.58,always,no,not drive,not drive,no,no,no,no,0,1
17,male,1.75,71.22,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.96,68.04,sometimes,no,0 times,0 days,no,no,no,no,0,2
17,female,1.68,68.04,always,no,not drive,not drive,no,no,no,no,1,4
16,female,1.63,87.09,always,no,0 times,0 days,no,no,no,yes,0,0
15,female,1.63,65.77,always,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,57.61,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.73,70.76,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,male,1.78,86.18,always,no,0 times,0 days,yes,no,no,no,0,5
17,male,1.75,70.31,most of the time,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.88,97.52,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,71.22,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.55,45.36,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.68,82.56,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,male,1.7,75.75,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.52,36.29,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.6,46.27,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.78,61.24,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,49.9,sometimes,no,not drive,not drive,no,no,no,no,0,0
14,female,1.57,51.26,most of the time,yes,not drive,not drive,yes,no,no,yes,0,0
15,female,1.57,48.54,always,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.6,57.61,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,44.91,always,no,0 times,0 days,no,no,no,yes,0,0
14,female,1.57,52.62,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,68.04,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.68,56.7,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.7,61.69,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.57,42.64,sometimes,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,46.72,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.55,45.81,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.63,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.52,43.55,most of the time,no,0 times,0 days,no,no,no,no,0,8
16,female,1.63,49.9,most of the time,yes,not drive,not drive,no,no,no,no,0,0
17,female,1.7,67.13,always,no,0 times,3 to 5 days,no,no,no,no,1,5
17,male,1.83,82.56,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,63.5,most of the time,no,not drive,not drive,no,no,yes,no,0,2
17,male,1.7,61.24,always,yes,not drive,not drive,no,no,no,no,0,2
16,male,1.83,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.78,66.23,rarely,yes,4 or 5 times,1 or 2 days,no,no,no,no,0,3
16,male,1.8,77.57,most of the time,no,0 times,1 or 2 days,no,yes,yes,yes,0,0
17,male,1.73,73.94,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.85,59.88,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,1
17,male,1.78,65.77,rarely,no,0 times,1 or 2 days,no,no,no,no,0,0
16,male,1.75,68.04,always,no,not drive,not drive,no,no,no,no,0,0
17,male,2.11,134.72,sometimes,no,6 or more times,all 30 days,yes,yes,no,yes,0,4
15,male,1.73,86.18,sometimes,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,53.07,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.5,42.18,sometimes,no,0 times,0 days,no,no,no,no,0,0
17,female,1.68,52.16,always,no,0 times,0 days,no,no,no,no,0,1
17,female,1.63,65.77,most of the time,no,not drive,not drive,no,no,no,no,0,3
17,female,1.57,54.43,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,68.04,always,no,not drive,not drive,no,no,no,yes,0,2
17,female,1.63,60.78,always,no,0 times,10 to 19 days,no,no,no,no,0,12
17,male,1.8,70.31,sometimes,no,0 times,0 days,yes,no,no,yes,0,0
14,male,1.65,58.97,most of the time,no,not drive,not drive,no,no,yes,no,0,2
16,female,1.55,49.9,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,56.7,sometimes,no,not drive,not drive,no,no,no,yes,0,1
17,female,1.52,49.9,always,no,0 times,0 days,no,no,no,no,0,4
16,female,1.63,57.15,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,45.36,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,55.79,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,53.52,sometimes,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.7,86.18,always,no,0 times,1 or 2 days,no,no,no,no,0,1
17,male,1.78,62.14,sometimes,no,0 times,0 days,no,no,no,no,0,1
16,male,1.68,53.07,always,no,not drive,not drive,no,no,no,no,0,2
15,male,1.73,78.02,never,no,0 times,0 days,no,no,no,no,0,0
15,male,1.65,61.24,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,48.54,always,no,0 times,0 days,no,no,no,no,0,1
17,male,1.68,71.67,always,no,0 times,0 days,no,no,no,yes,17,12
17,male,1.78,65.77,sometimes,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.8,83.92,always,no,0 times,0 days,yes,no,no,yes,0,3
17,male,1.73,77.11,most of the time,no,not drive,not drive,no,no,no,no,0,1
16,male,1.88,81.19,always,no,not drive,not drive,no,no,no,no,0,4
17,female,1.65,54.43,sometimes,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,53.98,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.57,41.28,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,53.52,most of the time,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.68,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,male,1.68,70.76,rarely,no,0 times,0 days,no,no,no,no,0,0
17,male,1.73,72.58,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.78,68.04,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,61.24,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,78.02,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,70.31,most of the time,no,0 times,0 days,no,no,no,no,0,5
16,male,1.78,54.43,always,yes,0 times,0 days,no,no,no,no,0,2
17,male,1.7,58.06,always,yes,0 times,0 days,no,no,no,no,0,1
16,male,1.78,65.77,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,68.95,most of the time,no,not drive,not drive,no,yes,yes,yes,0,0
15,male,1.8,63.96,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,58.97,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,58.97,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.65,52.16,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.6,56.7,most of the time,no,not drive,not drive,no,no,no,no,0,5
16,female,1.75,58.97,most of the time,no,0 times,0 days,no,no,no,no,1,6
16,female,1.6,50.35,rarely,no,not drive,not drive,no,no,no,no,0,0
17,female,1.55,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,40.37,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.6,64.41,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.68,52.16,most of the time,no,0 times,0 days,no,no,no,no,0,2
16,female,1.6,49.9,always,no,0 times,0 days,no,no,no,no,0,1
16,female,1.6,88.45,always,no,0 times,0 days,no,no,no,no,0,2
15,female,1.73,95.71,most of the time,yes,not drive,not drive,no,no,no,yes,9,6
16,female,1.57,49.9,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.6,52.62,most of the time,no,0 times,6 to 9 days,no,no,no,yes,0,4
15,female,1.65,62.6,always,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.6,70.31,sometimes,yes,0 times,0 days,no,no,yes,yes,0,0
17,female,1.57,46.27,always,no,0 times,0 days,no,no,no,no,0,1
17,female,1.73,65.77,always,no,0 times,0 days,no,no,no,no,0,1
16,female,1.8,61.24,always,no,0 times,0 days,no,no,no,yes,0,1
17,female,1.65,52.16,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,53.52,always,no,0 times,0 days,no,no,yes,no,0,0
16,female,1.63,58.06,rarely,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.68,62.14,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.7,56.7,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,49.9,most of the time,no,not drive,not drive,no,no,no,no,0,2
14,female,1.5,45.81,rarely,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.68,59.88,sometimes,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,73.48,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,63.5,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,62.14,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.73,83.92,never,no,not drive,not drive,no,no,no,no,0,1
14,female,1.73,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,1
14,female,1.63,61.24,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,56.25,most of the time,no,not drive,not drive,no,no,no,yes,0,2
15,female,1.68,49.44,never,no,not drive,not drive,no,no,yes,no,0,0
16,female,1.55,40.82,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,54.43,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,74.39,always,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.68,65.77,sometimes,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.52,47.17,sometimes,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,99.79,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,55.79,sometimes,no,0 times,0 days,no,no,no,no,0,2
15,female,1.6,56.7,sometimes,no,0 times,0 days,no,no,no,yes,4,4
15,female,1.57,52.16,always,no,0 times,0 days,no,no,yes,no,0,1
16,female,1.68,60.78,most of the time,no,0 times,0 days,no,no,no,yes,0,5
16,female,1.57,56.7,sometimes,no,0 times,0 days,no,yes,yes,yes,0,5
17,female,1.68,52.16,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,49.9,always,no,not drive,not drive,no,no,no,no,30,0
17,female,1.63,50.35,rarely,no,0 times,0 days,no,no,no,yes,0,2
17,female,1.52,51.71,most of the time,no,0 times,1 or 2 days,no,no,no,yes,1,12
17,female,1.57,49.9,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,66.23,most of the time,no,not drive,not drive,yes,no,no,no,0,1
17,female,1.68,70.31,always,no,0 times,0 days,no,no,no,no,5,3
17,female,1.63,61.69,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,52.16,most of the time,yes,0 times,0 days,no,no,no,yes,6,22
17,female,1.6,66.68,always,no,0 times,0 days,no,no,no,no,0,1
17,female,1.6,58.51,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,70.31,most of the time,no,0 times,0 days,no,no,no,yes,0,2
16,female,1.6,77.11,always,no,not drive,not drive,no,no,yes,yes,0,0
17,female,1.68,68.04,sometimes,no,0 times,0 days,no,no,no,no,0,0
16,female,1.63,77.11,always,no,0 times,0 days,no,no,no,no,0,5
17,female,1.63,72.58,most of the time,no,not drive,not drive,no,no,no,yes,2,1
17,female,1.7,57.61,most of the time,no,not drive,not drive,no,no,yes,no,0,0
17,female,1.68,95.26,rarely,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,58.06,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
17,female,1.68,54.43,most of the time,no,0 times,0 days,no,no,no,yes,0,1
16,female,1.6,44,always,no,0 times,0 days,no,no,no,no,0,4
16,female,1.55,48.54,most of the time,no,not drive,not drive,no,no,no,no,0,2
16,female,1.68,55.34,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,47.63,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,61.24,always,no,1 time,all 30 days,no,no,yes,yes,0,4
17,female,1.63,43.09,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.65,52.62,sometimes,no,0 times,0 days,no,yes,no,yes,3,3
17,female,1.65,65.77,most of the time,no,0 times,0 days,no,no,yes,yes,0,1
16,female,1.57,56.7,most of the time,no,0 times,10 to 19 days,no,no,no,yes,0,1
17,female,1.63,61.24,most of the time,no,0 times,3 to 5 days,no,no,yes,no,0,1
17,male,1.78,61.24,always,no,0 times,20 to 29 days,no,no,no,no,0,5
17,male,1.75,70.31,most of the time,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.78,65.77,always,no,0 times,10 to 19 days,no,no,yes,no,0,7
17,male,1.83,112.49,most of the time,no,0 times,0 days,yes,no,no,yes,0,0
16,male,1.83,70.31,always,no,0 times,20 to 29 days,no,no,no,no,0,5
17,male,1.75,77.11,always,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.7,89.36,never,yes,6 or more times,all 30 days,yes,no,no,no,30,9
17,male,1.88,133.81,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,94.35,always,no,0 times,3 to 5 days,no,no,no,no,0,0
17,male,1.75,61.24,most of the time,no,0 times,6 to 9 days,no,no,no,no,0,0
16,male,1.78,79.38,most of the time,yes,0 times,0 days,yes,no,no,no,0,5
17,male,1.8,74.84,always,no,0 times,0 days,no,no,yes,yes,0,0
17,male,1.7,59.42,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,98.43,most of the time,no,0 times,3 to 5 days,no,no,no,no,0,0
15,female,1.68,56.7,always,no,0 times,0 days,no,yes,no,no,0,0
16,female,1.7,61.24,sometimes,no,0 times,0 days,no,no,no,no,6,1
16,female,1.65,58.97,most of the time,yes,0 times,0 days,no,no,yes,yes,0,5
15,female,1.57,63.5,never,yes,0 times,0 days,no,no,yes,yes,0,0
15,female,1.63,54.43,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,72.58,always,no,0 times,0 days,no,no,yes,yes,0,0
15,female,1.7,56.7,always,no,0 times,0 days,no,no,no,yes,0,2
